signal_id,strategy,symbol,direction,event_ts,event_utc,entry_price,baseline_sl_price,baseline_tp_price,baseline_risk_pct,baseline_reward_pct,baseline_source,parent_check_sl_pct,parent_check_tp_pct,parent_check_match,parent_check_db_id,variant,scale,outcome,outcome_ts,outcome_utc,outcome_reason,candle_source
overheated_24h-db-6792,overheated_24h,UNIUSDT,LONG,1788117758.0,2026-08-30T19:22:38+00:00,5.42,5.194571428571429,5.870857142857143,4.159198734844486,8.318397469688986,persisted_overheated_24h,,,,,narrow-1,0.75,LOSS,1788123660,2026-08-30T21:01:00+00:00,sl,Gate.io futures 1m
overheated_24h-db-6792,overheated_24h,UNIUSDT,LONG,1788117758.0,2026-08-30T19:22:38+00:00,5.42,5.194571428571429,5.870857142857143,4.159198734844486,8.318397469688986,persisted_overheated_24h,,,,,narrow-2,0.5,LOSS,1788119340,2026-08-30T19:49:00+00:00,sl,Gate.io futures 1m
overheated_24h-db-6798,overheated_24h,ZKUSDT,LONG,1788118055.0,2026-08-30T19:27:35+00:00,0.00962,0.009253571428571429,0.010352857142857143,3.809028809028808,7.618057618057616,persisted_overheated_24h,,,,,baseline,1.0,LOSS,1788123240,2026-08-30T20:54:00+00:00,sl,Gate.io futures 1m
overheated_24h-db-6798,overheated_24h,ZKUSDT,LONG,1788118055.0,2026-08-30T19:27:35+00:00,0.00962,0.009253571428571429,0.010352857142857143,3.809028809028808,7.618057618057616,persisted_overheated_24h,,,,,narrow-1,0.75,LOSS,1788122640,2026-08-30T20:44:00+00:00,sl,Gate.io futures 1m
overheated_24h-db-6798,overheated_24h,ZKUSDT,LONG,1788118055.0,2026-08-30T19:27:35+00:00,0.00962,0.009253571428571429,0.010352857142857143,3.809028809028808,7.618057618057616,persisted_overheated_24h,,,,,narrow-2,0.5,LOSS,1788120480,2026-08-30T20:08:00+00:00,sl,Gate.io futures 1m
overheated_24h-db-6799,overheated_24h,SKRUSDT,LONG,1788118059.0,2026-08-30T19:27:39+00:00,0.018485,0.01706819642857143,0.021318607142857146,7.664612233857572,15.329224467715145,persisted_overheated_24h,,,,,baseline,1.0,WIN,1788120420,2026-08-30T20:07:00+00:00,tp,Gate.io futures 1m
overheated_24h-db-6799,overheated_24h,SKRUSDT,LONG,1788118059.0,2026-08-30T19:27:39+00:00,0.018485,0.01706819642857143,0.021318607142857146,7.664612233857572,15.329224467715145,persisted_overheated_24h,,,,,narrow-1,0.75,WIN,1788119580,2026-08-30T19:53:00+00:00,tp,Gate.io futures 1m
overheated_24h-db-6799,overheated_24h,SKRUSDT,LONG,1788118059.0,2026-08-30T19:27:39+00:00,0.018485,0.01706819642857143,0.021318607142857146,7.664612233857572,15.329224467715145,persisted_overheated_24h,,,,,narrow-2,0.5,WIN,1788119160,2026-08-30T19:46:00+00:00,tp,Gate.io futures 1m
overheated_24h-db-6800,overheated_24h,TNSRUSDT,LONG,1788118061.0,2026-08-30T19:27:41+00:00,0.04149,0.04001196428571428,0.044446071428571425,3.56239024894123,7.124780497882444,persisted_overheated_24h,,,,,baseline,1.0,LOSS,1788119460,2026-08-30T19:51:00+00:00,sl,Gate.io futures 1m
overheated_24h-db-6800,overheated_24h,TNSRUSDT,LONG,1788118061.0,2026-08-30T19:27:41+00:00,0.04149,0.04001196428571428,0.044446071428571425,3.56239024894123,7.124780497882444,persisted_overheated_24h,,,,,narrow-1,0.75,LOSS,1788119400,2026-08-30T19:50:00+00:00,sl,Gate.io futures 1m
overheated_24h-db-6800,overheated_24h,TNSRUSDT,LONG,1788118061.0,2026-08-30T19:27:41+00:00,0.04149,0.04001196428571428,0.044446071428571425,3.56239024894123,7.124780497882444,persisted_overheated_24h,,,,,narrow-2,0.5,LOSS,1788118680,2026-08-30T19:38:00+00:00,sl,Gate.io futures 1m
overheated_confirmed-log-1788118231.312-ZKUSDT-LONG,overheated_confirmed,ZKUSDT,LONG,1788118231.312,2026-08-30T19:30:31.312000+00:00,0.00961,0.009243571428571429,0.010342857142857143,3.8129924186115645,7.625984837223129,persisted_confirmed,,,,,baseline,1.0,LOSS,1788123240,2026-08-30T20:54:00+00:00,sl,Gate.io futures 1m
overheated_confirmed-log-1788118231.312-ZKUSDT-LONG,overheated_confirmed,ZKUSDT,LONG,1788118231.312,2026-08-30T19:30:31.312000+00:00,0.00961,0.009243571428571429,0.010342857142857143,3.8129924186115645,7.625984837223129,persisted_confirmed,,,,,narrow-1,0.75,LOSS,1788122640,2026-08-30T20:44:00+00:00,sl,Gate.io futures 1m
overheated_confirmed-log-1788118231.312-ZKUSDT-LONG,overheated_confirmed,ZKUSDT,LONG,1788118231.312,2026-08-30T19:30:31.312000+00:00,0.00961,0.009243571428571429,0.010342857142857143,3.8129924186115645,7.625984837223129,persisted_confirmed,,,,,narrow-2,0.5,LOSS,1788120480,2026-08-30T20:08:00+00:00,sl,Gate.io futures 1m
overheated_24h-db-6803,overheated_24h,HNTUSDT,LONG,1788118356.0,2026-08-30T19:32:36+00:00,0.9169,0.8345339285714286,1.081632142857143,8.98310300235265,17.9662060047053,persisted_overheated_24h,,,,,baseline,1.0,LOSS,1788122460,2026-08-30T20:41:00+00:00,sl,Gate.io futures 1m
overheated_24h-db-6803,overheated_24h,HNTUSDT,LONG,1788118356.0,2026-08-30T19:32:36+00:00,0.9169,0.8345339285714286,1.081632142857143,8.98310300235265,17.9662060047053,persisted_overheated_24h,,,,,narrow-1,0.75,LOSS,1788122460,2026-08-30T20:41:00+00:00,sl,Gate.io futures 1m
overheated_24h-db-6803,overheated_24h,HNTUSDT,LONG,1788118356.0,2026-08-30T19:32:36+00:00,0.9169,0.8345339285714286,1.081632142857143,8.98310300235265,17.9662060047053,persisted_overheated_24h,,,,,narrow-2,0.5,LOSS,1788122460,2026-08-30T20:41:00+00:00,sl,Gate.io futures 1m
overheated_24h-db-6807,overheated_24h,UAIUSDT,LONG,1788119547.0,2026-08-30T19:52:27+00:00,0.38137,0.3521735714285714,0.4397628571428571,7.6556699717934205,15.311339943586841,persisted_overheated_24h,,,,,baseline,1.0,no_outcome_yet,,,,Gate.io futures 1m
overheated_24h-db-6807,overheated_24h,UAIUSDT,LONG,1788119547.0,2026-08-30T19:52:27+00:00,0.38137,0.3521735714285714,0.4397628571428571,7.6556699717934205,15.311339943586841,persisted_overheated_24h,,,,,narrow-1,0.75,no_outcome_yet,,,,Gate.io futures 1m
overheated_24h-db-6807,overheated_24h,UAIUSDT,LONG,1788119547.0,2026-08-30T19:52:27+00:00,0.38137,0.3521735714285714,0.4397628571428571,7.6556699717934205,15.311339943586841,persisted_overheated_24h,,,,,narrow-2,0.5,WIN,1788124020,2026-08-30T21:07:00+00:00,tp,Gate.io futures 1m
overheated_confirmed-log-1788120024.139-SKRUSDT-LONG,overheated_confirmed,SKRUSDT,LONG,1788120024.139,2026-08-30T20:00:24.139000+00:00,0.020391,0.018974196428571427,0.023224607142857144,6.948180920153854,13.896361840307708,parent_persisted_reconstructed,6.948180920153854,13.896361840307708,signal_price_within_0.5pct,6799,baseline,1.0,WIN,1788122640,2026-08-30T20:44:00+00:00,tp,Gate.io futures 1m
overheated_confirmed-log-1788120024.139-SKRUSDT-LONG,overheated_confirmed,SKRUSDT,LONG,1788120024.139,2026-08-30T20:00:24.139000+00:00,0.020391,0.018974196428571427,0.023224607142857144,6.948180920153854,13.896361840307708,parent_persisted_reconstructed,6.948180920153854,13.896361840307708,signal_price_within_0.5pct,6799,narrow-1,0.75,WIN,1788122640,2026-08-30T20:44:00+00:00,tp,Gate.io futures 1m
overheated_confirmed-log-1788120024.139-SKRUSDT-LONG,overheated_confirmed,SKRUSDT,LONG,1788120024.139,2026-08-30T20:00:24.139000+00:00,0.020391,0.018974196428571427,0.023224607142857144,6.948180920153854,13.896361840307708,parent_persisted_reconstructed,6.948180920153854,13.896361840307708,signal_price_within_0.5pct,6799,narrow-2,0.5,WIN,1788122220,2026-08-30T20:37:00+00:00,tp,Gate.io futures 1m
overheated_confirmed-log-1788120029.808-ZORAUSDT-LONG,overheated_confirmed,ZORAUSDT,LONG,1788120029.808,2026-08-30T20:00:29.808000+00:00,0.00717,0.006786428571428572,0.007937142857142858,5.349671249252838,10.699342498505686,persisted_confirmed,,,,,baseline,1.0,WIN,1788122940,2026-08-30T20:49:00+00:00,tp,Gate.io futures 1m
overheated_confirmed-log-1788120029.808-ZORAUSDT-LONG,overheated_confirmed,ZORAUSDT,LONG,1788120029.808,2026-08-30T20:00:29.808000+00:00,0.00717,0.006786428571428572,0.007937142857142858,5.349671249252838,10.699342498505686,persisted_confirmed,,,,,narrow-1,0.75,WIN,1788122940,2026-08-30T20:49:00+00:00,tp,Gate.io futures 1m
overheated_confirmed-log-1788120029.808-ZORAUSDT-LONG,overheated_confirmed,ZORAUSDT,LONG,1788120029.808,2026-08-30T20:00:29.808000+00:00,0.00717,0.006786428571428572,0.007937142857142858,5.349671249252838,10.699342498505686,persisted_confirmed,,,,,narrow-2,0.5,WIN,1788121680,2026-08-30T20:28:00+00:00,tp,Gate.io futures 1m
overheated_confirmed-log-1788120931.314-UAIUSDT-LONG,overheated_confirmed,UAIUSDT,LONG,1788120931.314,2026-08-30T20:15:31.314000+00:00,0.37876,0.3495635714285714,0.4371528571428571,7.708424482899083,15.416848965798167,persisted_confirmed,,,,,baseline,1.0,no_outcome_yet,,,,Gate.io futures 1m
overheated_confirmed-log-1788120931.314-UAIUSDT-LONG,overheated_confirmed,UAIUSDT,LONG,1788120931.314,2026-08-30T20:15:31.314000+00:00,0.37876,0.3495635714285714,0.4371528571428571,7.708424482899083,15.416848965798167,persisted_confirmed,,,,,narrow-1,0.75,WIN,1788124020,2026-08-30T21:07:00+00:00,tp,Gate.io futures 1m
overheated_confirmed-log-1788120931.314-UAIUSDT-LONG,overheated_confirmed,UAIUSDT,LONG,1788120931.314,2026-08-30T20:15:31.314000+00:00,0.37876,0.3495635714285714,0.4371528571428571,7.708424482899083,15.416848965798167,persisted_confirmed,,,,,narrow-2,0.5,WIN,1788124020,2026-08-30T21:07:00+00:00,tp,Gate.io futures 1m
ema_cross_confirmed-log-1788120935.085-NEARUSDT-LONG,ema_cross_confirmed,NEARUSDT,LONG,1788120935.085,2026-08-30T20:15:35.085000+00:00,1.8991,1.8322879310344828,2.0327241379310346,3.5180911466229885,7.036182293245988,persisted_confirmed,,,,,baseline,1.0,LOSS,1788132180,2026-08-30T23:23:00+00:00,sl,Gate.io futures 1m
ema_cross_confirmed-log-1788120935.085-NEARUSDT-LONG,ema_cross_confirmed,NEARUSDT,LONG,1788120935.085,2026-08-30T20:15:35.085000+00:00,1.8991,1.8322879310344828,2.0327241379310346,3.5180911466229885,7.036182293245988,persisted_confirmed,,,,,narrow-1,0.75,LOSS,1788132180,2026-08-30T23:23:00+00:00,sl,Gate.io futures 1m
ema_cross_confirmed-log-1788120935.085-NEARUSDT-LONG,ema_cross_confirmed,NEARUSDT,LONG,1788120935.085,2026-08-30T20:15:35.085000+00:00,1.8991,1.8322879310344828,2.0327241379310346,3.5180911466229885,7.036182293245988,persisted_confirmed,,,,,narrow-2,0.5,LOSS,1788123660,2026-08-30T21:01:00+00:00,sl,Gate.io futures 1m
ema_cross_confirmed-log-1788121833.991-BIRBUSDT-LONG,ema_cross_confirmed,BIRBUSDT,LONG,1788121833.991,2026-08-30T20:30:33.991000+00:00,0.05815,0.05590103448275862,0.06264793103448277,3.867524535238831,7.735049070477674,persisted_confirmed,,,,,baseline,1.0,WIN,1788160080,2026-08-31T07:08:00+00:00,tp,Gate.io futures 1m
ema_cross_confirmed-log-1788121833.991-BIRBUSDT-LONG,ema_cross_confirmed,BIRBUSDT,LONG,1788121833.991,2026-08-30T20:30:33.991000+00:00,0.05815,0.05590103448275862,0.06264793103448277,3.867524535238831,7.735049070477674,persisted_confirmed,,,,,narrow-1,0.75,LOSS,1788133560,2026-08-30T23:46:00+00:00,sl,Gate.io futures 1m
ema_cross_confirmed-log-1788121833.991-BIRBUSDT-LONG,ema_cross_confirmed,BIRBUSDT,LONG,1788121833.991,2026-08-30T20:30:33.991000+00:00,0.05815,0.05590103448275862,0.06264793103448277,3.867524535238831,7.735049070477674,persisted_confirmed,,,,,narrow-2,0.5,LOSS,1788133500,2026-08-30T23:45:00+00:00,sl,Gate.io futures 1m
overheated_24h-db-6841,overheated_24h,AUCTIONUSDT,LONG,1788122249.0,2026-08-30T20:37:29+00:00,3.959,3.793892857142857,4.289214285714285,4.170425432107676,8.34085086421534,persisted_overheated_24h,,,,,baseline,1.0,LOSS,1788124980,2026-08-30T21:23:00+00:00,sl,Gate.io futures 1m
overheated_24h-db-6841,overheated_24h,AUCTIONUSDT,LONG,1788122249.0,2026-08-30T20:37:29+00:00,3.959,3.793892857142857,4.289214285714285,4.170425432107676,8.34085086421534,persisted_overheated_24h,,,,,narrow-1,0.75,LOSS,1788123540,2026-08-30T20:59:00+00:00,sl,Gate.io futures 1m
overheated_24h-db-6841,overheated_24h,AUCTIONUSDT,LONG,1788122249.0,2026-08-30T20:37:29+00:00,3.959,3.793892857142857,4.289214285714285,4.170425432107676,8.34085086421534,persisted_overheated_24h,,,,,narrow-2,0.5,LOSS,1788123240,2026-08-30T20:54:00+00:00,sl,Gate.io futures 1m
overheated_24h-db-6851,overheated_24h,CLOUSDT,LONG,1788149810.0,2026-08-31T04:16:50+00:00,0.14096,0.12798125,0.1669175,9.20739926220205,18.414798524404084,persisted_overheated_24h,,,,,baseline,1.0,LOSS,1788246000,2026-09-01T07:00:00+00:00,sl,Gate.io futures 1m
overheated_24h-db-6851,overheated_24h,CLOUSDT,LONG,1788149810.0,2026-08-31T04:16:50+00:00,0.14096,0.12798125,0.1669175,9.20739926220205,18.414798524404084,persisted_overheated_24h,,,,,narrow-1,0.75,LOSS,1788182640,2026-08-31T13:24:00+00:00,sl,Gate.io futures 1m
overheated_24h-db-6851,overheated_24h,CLOUSDT,LONG,1788149810.0,2026-08-31T04:16:50+00:00,0.14096,0.12798125,0.1669175,9.20739926220205,18.414798524404084,persisted_overheated_24h,,,,,narrow-2,0.5,LOSS,1788181980,2026-08-31T13:13:00+00:00,sl,Gate.io futures 1m
ema_cross_confirmed-log-1788149942.317-ENAUSDT-SHORT,ema_cross_confirmed,ENAUSDT,SHORT,1788149942.317,2026-08-31T04:19:02.317000+00:00,0.14655,0.16513758620689656,0.10937482758620692,12.683443334627459,25.366886669254917,persisted_confirmed,,,,,baseline,1.0,no_outcome_yet,,,,Gate.io futures 1m
ema_cross_confirmed-log-1788149942.317-ENAUSDT-SHORT,ema_cross_confirmed,ENAUSDT,SHORT,1788149942.317,2026-08-31T04:19:02.317000+00:00,0.14655,0.16513758620689656,0.10937482758620692,12.683443334627459,25.366886669254917,persisted_confirmed,,,,,narrow-1,0.75,no_outcome_yet,,,,Gate.io futures 1m
ema_cross_confirmed-log-1788149942.317-ENAUSDT-SHORT,ema_cross_confirmed,ENAUSDT,SHORT,1788149942.317,2026-08-31T04:19:02.317000+00:00,0.14655,0.16513758620689656,0.10937482758620692,12.683443334627459,25.366886669254917,persisted_confirmed,,,,,narrow-2,0.5,no_outcome_yet,,,,Gate.io futures 1m
overheated_24h-db-6868,overheated_24h,SKRUSDT,LONG,1788156511.0,2026-08-31T06:08:31+00:00,0.027807,0.025153875,0.03311325,9.541212644298195,19.08242528859639,persisted_overheated_24h,,,,,baseline,1.0,LOSS,1788159720,2026-08-31T07:02:00+00:00,sl,Gate.io futures 1m
overheated_24h-db-6868,overheated_24h,SKRUSDT,LONG,1788156511.0,2026-08-31T06:08:31+00:00,0.027807,0.025153875,0.03311325,9.541212644298195,19.08242528859639,persisted_overheated_24h,,,,,narrow-1,0.75,LOSS,1788158400,2026-08-31T06:40:00+00:00,sl,Gate.io futures 1m
overheated_24h-db-6868,overheated_24h,SKRUSDT,LONG,1788156511.0,2026-08-31T06:08:31+00:00,0.027807,0.025153875,0.03311325,9.541212644298195,19.08242528859639,persisted_overheated_24h,,,,,narrow-2,0.5,LOSS,1788158400,2026-08-31T06:40:00+00:00,sl,Gate.io futures 1m
overheated_24h-db-6869,overheated_24h,ZORAUSDT,LONG,1788156519.0,2026-08-31T06:08:39+00:00,0.00997,0.009379107142857142,0.011151785714285715,5.926708697521139,11.853417395042278,persisted_overheated_24h,,,,,baseline,1.0,LOSS,1788168960,2026-08-31T09:36:00+00:00,sl,Gate.io futures 1m
overheated_24h-db-6869,overheated_24h,ZORAUSDT,LONG,1788156519.0,2026-08-31T06:08:39+00:00,0.00997,0.009379107142857142,0.011151785714285715,5.926708697521139,11.853417395042278,persisted_overheated_24h,,,,,narrow-1,0.75,LOSS,1788168960,2026-08-31T09:36:00+00:00,sl,Gate.io futures 1m
overheated_24h-db-6869,overheated_24h,ZORAUSDT,LONG,1788156519.0,2026-08-31T06:08:39+00:00,0.00997,0.009379107142857142,0.011151785714285715,5.926708697521139,11.853417395042278,persisted_overheated_24h,,,,,narrow-2,0.5,WIN,1788157920,2026-08-31T06:32:00+00:00,tp,Gate.io futures 1m
overheated_24h-db-6870,overheated_24h,HEMIUSDT,LONG,1788156532.0,2026-08-31T06:08:52+00:00,0.015247,0.013256017857142857,0.019228964285714287,13.058189433050064,26.116378866100128,persisted_overheated_24h,,,,,baseline,1.0,no_outcome_yet,,,,Gate.io futures 1m
overheated_24h-db-6870,overheated_24h,HEMIUSDT,LONG,1788156532.0,2026-08-31T06:08:52+00:00,0.015247,0.013256017857142857,0.019228964285714287,13.058189433050064,26.116378866100128,persisted_overheated_24h,,,,,narrow-1,0.75,no_outcome_yet,,,,Gate.io futures 1m
overheated_24h-db-6870,overheated_24h,HEMIUSDT,LONG,1788156532.0,2026-08-31T06:08:52+00:00,0.015247,0.013256017857142857,0.019228964285714287,13.058189433050064,26.116378866100128,persisted_overheated_24h,,,,,narrow-2,0.5,WIN,1788202200,2026-08-31T18:50:00+00:00,tp,Gate.io futures 1m
overheated_confirmed-log-1788156917.145-CLOUSDT-LONG,overheated_confirmed,CLOUSDT,LONG,1788156917.145,2026-08-31T06:15:17.145000+00:00,0.14576,0.13278125,0.17171750000000002,8.904191822173443,17.808383644346886,persisted_confirmed,,,,,baseline,1.0,LOSS,1788181980,2026-08-31T13:13:00+00:00,sl,Gate.io futures 1m
overheated_confirmed-log-1788156917.145-CLOUSDT-LONG,overheated_confirmed,CLOUSDT,LONG,1788156917.145,2026-08-31T06:15:17.145000+00:00,0.14576,0.13278125,0.17171750000000002,8.904191822173443,17.808383644346886,persisted_confirmed,,,,,narrow-1,0.75,LOSS,1788181980,2026-08-31T13:13:00+00:00,sl,Gate.io futures 1m
overheated_confirmed-log-1788156917.145-CLOUSDT-LONG,overheated_confirmed,CLOUSDT,LONG,1788156917.145,2026-08-31T06:15:17.145000+00:00,0.14576,0.13278125,0.17171750000000002,8.904191822173443,17.808383644346886,persisted_confirmed,,,,,narrow-2,0.5,LOSS,1788157800,2026-08-31T06:30:00+00:00,sl,Gate.io futures 1m
overheated_24h-db-6887,overheated_24h,FLOCKUSDT,LONG,1788163885.0,2026-08-31T08:11:25+00:00,0.0447,0.042133392857142855,0.04983321428571428,5.741850431447744,11.483700862895487,persisted_overheated_24h,,,,,baseline,1.0,LOSS,1788166380,2026-08-31T08:53:00+00:00,sl,Gate.io futures 1m
overheated_24h-db-6887,overheated_24h,FLOCKUSDT,LONG,1788163885.0,2026-08-31T08:11:25+00:00,0.0447,0.042133392857142855,0.04983321428571428,5.741850431447744,11.483700862895487,persisted_overheated_24h,,,,,narrow-1,0.75,LOSS,1788166380,2026-08-31T08:53:00+00:00,sl,Gate.io futures 1m
overheated_24h-db-6887,overheated_24h,FLOCKUSDT,LONG,1788163885.0,2026-08-31T08:11:25+00:00,0.0447,0.042133392857142855,0.04983321428571428,5.741850431447744,11.483700862895487,persisted_overheated_24h,,,,,narrow-2,0.5,LOSS,1788165180,2026-08-31T08:33:00+00:00,sl,Gate.io futures 1m
ema_cross_confirmed-log-1788164104.322-AIXBTUSDT-SHORT,ema_cross_confirmed,AIXBTUSDT,SHORT,1788164104.322,2026-08-31T08:15:04.322000+00:00,0.0204,0.021647586206896552,0.0179048275862069,6.1156186612576,12.2312373225152,persisted_confirmed,,,,,baseline,1.0,no_outcome_yet,,,,Gate.io futures 1m
ema_cross_confirmed-log-1788164104.322-AIXBTUSDT-SHORT,ema_cross_confirmed,AIXBTUSDT,SHORT,1788164104.322,2026-08-31T08:15:04.322000+00:00,0.0204,0.021647586206896552,0.0179048275862069,6.1156186612576,12.2312373225152,persisted_confirmed,,,,,narrow-1,0.75,no_outcome_yet,,,,Gate.io futures 1m
ema_cross_confirmed-log-1788164104.322-AIXBTUSDT-SHORT,ema_cross_confirmed,AIXBTUSDT,SHORT,1788164104.322,2026-08-31T08:15:04.322000+00:00,0.0204,0.021647586206896552,0.0179048275862069,6.1156186612576,12.2312373225152,persisted_confirmed,,,,,narrow-2,0.5,no_outcome_yet,,,,Gate.io futures 1m
ema_cross_confirmed-log-1788164107.576-MANAUSDT-SHORT,ema_cross_confirmed,MANAUSDT,SHORT,1788164107.576,2026-08-31T08:15:07.576000+00:00,0.07128,0.0745503448275862,0.06473931034482759,4.588025852393662,9.176051704787325,persisted_confirmed,,,,,baseline,1.0,no_outcome_yet,,,,Gate.io futures 1m
ema_cross_confirmed-log-1788164107.576-MANAUSDT-SHORT,ema_cross_confirmed,MANAUSDT,SHORT,1788164107.576,2026-08-31T08:15:07.576000+00:00,0.07128,0.0745503448275862,0.06473931034482759,4.588025852393662,9.176051704787325,persisted_confirmed,,,,,narrow-1,0.75,no_outcome_yet,,,,Gate.io futures 1m
ema_cross_confirmed-log-1788164107.576-MANAUSDT-SHORT,ema_cross_confirmed,MANAUSDT,SHORT,1788164107.576,2026-08-31T08:15:07.576000+00:00,0.07128,0.0745503448275862,0.06473931034482759,4.588025852393662,9.176051704787325,persisted_confirmed,,,,,narrow-2,0.5,LOSS,1788236220,2026-09-01T04:17:00+00:00,sl,Gate.io futures 1m
ema_cross_confirmed-log-1788164202.337-ATHUSDT-LONG,ema_cross_confirmed,ATHUSDT,LONG,1788164202.337,2026-08-31T08:16:42.337000+00:00,0.005028,0.004826431034482759,0.005431137931034484,4.0089293062299465,8.017858612459893,persisted_confirmed,,,,,baseline,1.0,LOSS,1788199620,2026-08-31T18:07:00+00:00,sl,Gate.io futures 1m
ema_cross_confirmed-log-1788164202.337-ATHUSDT-LONG,ema_cross_confirmed,ATHUSDT,LONG,1788164202.337,2026-08-31T08:16:42.337000+00:00,0.005028,0.004826431034482759,0.005431137931034484,4.0089293062299465,8.017858612459893,persisted_confirmed,,,,,narrow-1,0.75,LOSS,1788184260,2026-08-31T13:51:00+00:00,sl,Gate.io futures 1m
ema_cross_confirmed-log-1788164202.337-ATHUSDT-LONG,ema_cross_confirmed,ATHUSDT,LONG,1788164202.337,2026-08-31T08:16:42.337000+00:00,0.005028,0.004826431034482759,0.005431137931034484,4.0089293062299465,8.017858612459893,persisted_confirmed,,,,,narrow-2,0.5,LOSS,1788180000,2026-08-31T12:40:00+00:00,sl,Gate.io futures 1m
overheated_confirmed-log-1788164211.900-ZORAUSDT-LONG,overheated_confirmed,ZORAUSDT,LONG,1788164211.9,2026-08-31T08:16:51.900000+00:00,0.01029,0.009616607142857144,0.011636785714285714,6.5441482715535155,13.088296543107031,persisted_confirmed,,,,,baseline,1.0,LOSS,1788168960,2026-08-31T09:36:00+00:00,sl,Gate.io futures 1m
overheated_confirmed-log-1788164211.900-ZORAUSDT-LONG,overheated_confirmed,ZORAUSDT,LONG,1788164211.9,2026-08-31T08:16:51.900000+00:00,0.01029,0.009616607142857144,0.011636785714285714,6.5441482715535155,13.088296543107031,persisted_confirmed,,,,,narrow-1,0.75,LOSS,1788168720,2026-08-31T09:32:00+00:00,sl,Gate.io futures 1m
overheated_confirmed-log-1788164211.900-ZORAUSDT-LONG,overheated_confirmed,ZORAUSDT,LONG,1788164211.9,2026-08-31T08:16:51.900000+00:00,0.01029,0.009616607142857144,0.011636785714285714,6.5441482715535155,13.088296543107031,persisted_confirmed,,,,,narrow-2,0.5,LOSS,1788168660,2026-08-31T09:31:00+00:00,sl,Gate.io futures 1m
overheated_24h-db-6909,overheated_24h,0GUSDT,LONG,1788164460.0,2026-08-31T08:21:00+00:00,0.1882,0.1798375,0.204925,4.443411264612112,8.886822529224224,persisted_overheated_24h,,,,,baseline,1.0,WIN,1788168900,2026-08-31T09:35:00+00:00,tp,Gate.io futures 1m
overheated_24h-db-6909,overheated_24h,0GUSDT,LONG,1788164460.0,2026-08-31T08:21:00+00:00,0.1882,0.1798375,0.204925,4.443411264612112,8.886822529224224,persisted_overheated_24h,,,,,narrow-1,0.75,WIN,1788168900,2026-08-31T09:35:00+00:00,tp,Gate.io futures 1m
overheated_24h-db-6909,overheated_24h,0GUSDT,LONG,1788164460.0,2026-08-31T08:21:00+00:00,0.1882,0.1798375,0.204925,4.443411264612112,8.886822529224224,persisted_overheated_24h,,,,,narrow-2,0.5,WIN,1788168360,2026-08-31T09:26:00+00:00,tp,Gate.io futures 1m
overheated_confirmed-log-1788164535.501-0GUSDT-LONG,overheated_confirmed,0GUSDT,LONG,1788164535.501,2026-08-31T08:22:15.501000+00:00,0.1878,0.1794375,0.20452499999999998,4.4528753993610195,8.905750798722039,persisted_confirmed,,,,,baseline,1.0,WIN,1788168900,2026-08-31T09:35:00+00:00,tp,Gate.io futures 1m
overheated_confirmed-log-1788164535.501-0GUSDT-LONG,overheated_confirmed,0GUSDT,LONG,1788164535.501,2026-08-31T08:22:15.501000+00:00,0.1878,0.1794375,0.20452499999999998,4.4528753993610195,8.905750798722039,persisted_confirmed,,,,,narrow-1,0.75,WIN,1788168900,2026-08-31T09:35:00+00:00,tp,Gate.io futures 1m
overheated_confirmed-log-1788164535.501-0GUSDT-LONG,overheated_confirmed,0GUSDT,LONG,1788164535.501,2026-08-31T08:22:15.501000+00:00,0.1878,0.1794375,0.20452499999999998,4.4528753993610195,8.905750798722039,persisted_confirmed,,,,,narrow-2,0.5,WIN,1788167700,2026-08-31T09:15:00+00:00,tp,Gate.io futures 1m
overheated_confirmed-log-1788165001.491-CYSUSDT-LONG,overheated_confirmed,CYSUSDT,LONG,1788165001.491,2026-08-31T08:30:01.491000+00:00,0.9399,0.8511878896248664,1.1173242207502672,9.438462642316587,18.876925284633174,historical_4h_atr_reconstructed,,,,,baseline,1.0,LOSS,1788173160,2026-08-31T10:46:00+00:00,sl,Gate.io futures 1m
overheated_confirmed-log-1788165001.491-CYSUSDT-LONG,overheated_confirmed,CYSUSDT,LONG,1788165001.491,2026-08-31T08:30:01.491000+00:00,0.9399,0.8511878896248664,1.1173242207502672,9.438462642316587,18.876925284633174,historical_4h_atr_reconstructed,,,,,narrow-1,0.75,LOSS,1788173040,2026-08-31T10:44:00+00:00,sl,Gate.io futures 1m
overheated_confirmed-log-1788165001.491-CYSUSDT-LONG,overheated_confirmed,CYSUSDT,LONG,1788165001.491,2026-08-31T08:30:01.491000+00:00,0.9399,0.8511878896248664,1.1173242207502672,9.438462642316587,18.876925284633174,historical_4h_atr_reconstructed,,,,,narrow-2,0.5,LOSS,1788172320,2026-08-31T10:32:00+00:00,sl,Gate.io futures 1m
overheated_confirmed-log-1788165049.760-HEMIUSDT-LONG,overheated_confirmed,HEMIUSDT,LONG,1788165049.76,2026-08-31T08:30:49.760000+00:00,0.015706,0.013600535714285714,0.019916928571428575,13.405477433555882,26.810954867111764,persisted_confirmed,,,,,baseline,1.0,no_outcome_yet,,,,Gate.io futures 1m
