id,ts_open,ts_open_utc,symbol,direction,alert_type,is_shadow,signal_price,fix_cohort,entry_price,sl_price,tp_price,outcome,exit_ts,exit_ts_utc,r,reason,opposite_within_60m,opposite_ts,opposite_alert_type,range_24h_pct,range_bucket,status_existing,ts_close_existing,exit_price_existing,rsi_1h,rsi_bucket,up_count_12,trend_streak_candles,rsi_oversold_bucket,trend_start_ts,trend_delay_hours,trend_delay_bucket,rsi_source
1043,1786430137,2026-08-11T06:35:37+00:00,0GUSDT,SHORT,confluence,1,0.162,pre_fix,0.162,0.17103074278371294,0.14393851443257413,unresolved,1786517100,2026-08-12T06:45:00+00:00,0.5536643130859148,window_close,no,,,8.9227,below_50%,manual,1786445757,,,missing,,0,missing,,,no_consecutive_trend,reconstructed
1044,1786430139,2026-08-11T06:35:39+00:00,UNITREEUSDT,SHORT,confluence,1,83.494,pre_fix,83.494,96.01809999999999,66.79520000000001,unresolved,1786517100,2026-08-12T06:45:00+00:00,-0.2682029047995463,window_close,no,,,7.1251,below_50%,manual,1786445757,,,missing,,0,missing,,,no_consecutive_trend,reconstructed
1045,1786430142,2026-08-11T06:35:42+00:00,SIRENUSDT,SHORT,confluence,1,0.03216,pre_fix,0.03216,0.03644313626947515,0.0235937274610497,unresolved,1786517100,2026-08-12T06:45:00+00:00,0.14942321694528443,window_close,no,,,17.744,below_50%,manual,1786445757,,,missing,,0,missing,,,no_consecutive_trend,reconstructed
1046,1786430145,2026-08-11T06:35:45+00:00,COTIUSDT,SHORT,confluence,1,0.01089,pre_fix,0.01089,0.012204679647947669,0.008260640704104663,unresolved,1786517100,2026-08-12T06:45:00+00:00,0.9812276336777598,window_close,no,,,10.9142,below_50%,manual,1786445757,,,missing,,0,missing,,,no_consecutive_trend,reconstructed
1047,1786430147,2026-08-11T06:35:47+00:00,STGUSDT,SHORT,confluence,1,0.1342,pre_fix,0.1342,0.14573157440788864,0.11113685118422276,unresolved,1786517100,2026-08-12T06:45:00+00:00,-0.10406211307790474,window_close,no,,,7.802,below_50%,manual,1786445757,,,missing,,0,missing,,,no_consecutive_trend,reconstructed
1048,1786430150,2026-08-11T06:35:50+00:00,KIMIUSDT,SHORT,confluence,1,7.52,pre_fix,7.52,8.648,6.016,unresolved,1786517100,2026-08-12T06:45:00+00:00,0.053191489361701774,window_close,no,,,7.8474,below_50%,manual,1786445757,,,missing,,0,missing,,,no_consecutive_trend,reconstructed
1049,1786430152,2026-08-11T06:35:52+00:00,MOVEUSDT,SHORT,confluence,1,0.00652,pre_fix,0.00652,0.006860324807753956,0.005839350384492088,unresolved,1786517100,2026-08-12T06:45:00+00:00,0.7639760431098854,window_close,no,,,9.7072,below_50%,manual,1786445757,,,missing,,0,missing,,,no_consecutive_trend,reconstructed
1051,1786430155,2026-08-11T06:35:55+00:00,ALTUSDT,SHORT,confluence,1,0.006021,pre_fix,0.006021,0.00626673739174279,0.005529525216514421,unresolved,1786517100,2026-08-12T06:45:00+00:00,0.37438339907300483,window_close,no,,,7.5737,below_50%,manual,1786445757,,,missing,,0,missing,,,no_consecutive_trend,reconstructed
1052,1786430667,2026-08-11T06:44:27+00:00,SENTUSDT,SHORT,confluence,1,0.01367,pre_fix,0.01367,0.0157205,0.010936000000000001,unresolved,1786517100,2026-08-12T06:45:00+00:00,0.2974884174591562,window_close,no,,,3.3233,below_50%,manual,1786445757,,,missing,,0,missing,,,no_consecutive_trend,reconstructed
1053,1786430673,2026-08-11T06:44:33+00:00,AAPLXUSDT,SHORT,confluence,1,308.96,pre_fix,308.96,316.68399999999997,293.512,unresolved,1786517100,2026-08-12T06:45:00+00:00,0.43500776799585206,window_close,no,,,2.8375,below_50%,manual,1786445757,,,missing,,0,missing,,,no_consecutive_trend,reconstructed
1054,1786430676,2026-08-11T06:44:36+00:00,XIAOMIUSDT,SHORT,confluence,1,3.43,pre_fix,3.43,3.5312837495335,3.2274325009330007,unresolved,1786517100,2026-08-12T06:45:00+00:00,0.3850568346810744,window_close,no,,,3.9826,below_50%,manual,1786445757,,,missing,,0,missing,,,no_consecutive_trend,reconstructed
1055,1786430678,2026-08-11T06:44:38+00:00,ACHUSDT,SHORT,confluence,1,0.004274,pre_fix,0.004274,0.004437765129969198,0.003946469740061603,unresolved,1786517100,2026-08-12T06:45:00+00:00,0.3541657495152282,window_close,no,,,4.8889,below_50%,manual,1786445757,,,missing,,0,missing,,,no_consecutive_trend,reconstructed
